[2026-08-27T23:34:21.063Z] GET file:///C:/Users/PC-1/Desktop/Web%20Olympic/mejorado/index.html → 200 (3ms, 9357B)
[2026-08-27T23:34:50.027Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i16!2i21711!3i39135!4i256!2m3!1e0!2sm!3i792558110!2m3!1e2!2scategorical-search-results-injection!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m77!299174093m76!2sParque+Industrial+Metropolitano%2C+Av.+Las+Palmeras+1452%2C+P%C3%A9rez%2C+Santa+Fe%2C+Argentina!5m8!1m2!1y10788281683465555853!2y6598878611145154076!2s%2Fg%2F11clzr2w7t!4m2!1x3965094365!2x3687616259!15sgcid%3Abusiness_park!5m8!1m2!1y10788281698044983983!2y494877148938956971!2s%2Fg%2F11bccj8pp9!4m2!1x3965092571!2x3687555569!15sgcid%3Astore!5m8!1m2!1y10788281692174741643!2y5073662165112005415!2s%2Fg%2F11c4w19ln9!4m2!1x3965086980!2x3687553205!15sgcid%3Amanufacturer!5m8!1m2!1y10788282069897851823!2y7523699065729495258!2s%2Fg%2F11px9815r9!4m2!1x3965093509!2x3687593959!15sgcid%3Ametal_construction_company!5m8!1m2!1y10788281314123961109!2y8579457145881193491!2s%2Fg%2F1tc_58j2!4m2!1x3965089316!2x3687595770!15sgcid%3Astore!5m8!1m2!1y10788282391652675561!2y2253714307131097861!2s%2Fg%2F11pwx2b4pm!4m2!1x3965093933!2x3687603398!15sgcid%3Ametal_construction_company!5m8!1m2!1y10787901350901921327!2y5881923620571398483!2s%2Fg%2F11d_10g04r!4m2!1x3965072041!2x3687589954!15sgcid%3Acorporate_office!6e3!8e1!13m8!1m6!1m2!1sstore!3f0.6645713448524475!1m2!1sbusiness_park!3f0.4925585687160492!2f0.6645713448524475!17b1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=39609 → 200 (412ms, 9092B)
[2026-08-27T23:34:50.027Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i16!2i21710!3i39135!4i256!2m3!1e0!2sm!3i792558110!2m3!1e2!2scategorical-search-results-injection!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m77!299174093m76!2sParque+Industrial+Metropolitano%2C+Av.+Las+Palmeras+1452%2C+P%C3%A9rez%2C+Santa+Fe%2C+Argentina!5m8!1m2!1y10788281683465555853!2y6598878611145154076!2s%2Fg%2F11clzr2w7t!4m2!1x3965094365!2x3687616259!15sgcid%3Abusiness_park!5m8!1m2!1y10788281698044983983!2y494877148938956971!2s%2Fg%2F11bccj8pp9!4m2!1x3965092571!2x3687555569!15sgcid%3Astore!5m8!1m2!1y10788281692174741643!2y5073662165112005415!2s%2Fg%2F11c4w19ln9!4m2!1x3965086980!2x3687553205!15sgcid%3Amanufacturer!5m8!1m2!1y10788282069897851823!2y7523699065729495258!2s%2Fg%2F11px9815r9!4m2!1x3965093509!2x3687593959!15sgcid%3Ametal_construction_company!5m8!1m2!1y10788281314123961109!2y8579457145881193491!2s%2Fg%2F1tc_58j2!4m2!1x3965089316!2x3687595770!15sgcid%3Astore!5m8!1m2!1y10788282391652675561!2y2253714307131097861!2s%2Fg%2F11pwx2b4pm!4m2!1x3965093933!2x3687603398!15sgcid%3Ametal_construction_company!5m8!1m2!1y10787901350901921327!2y5881923620571398483!2s%2Fg%2F11d_10g04r!4m2!1x3965072041!2x3687589954!15sgcid%3Acorporate_office!6e3!8e1!13m8!1m6!1m2!1sstore!3f0.6645713448524475!1m2!1sbusiness_park!3f0.4925585687160492!2f0.6645713448524475!17b1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=58870 → pending (?ms, ?B)
[2026-08-27T23:34:50.027Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i16!2i21710!3i39134!4i256!2m3!1e0!2sm!3i792558110!2m3!1e2!2scategorical-search-results-injection!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m77!299174093m76!2sParque+Industrial+Metropolitano%2C+Av.+Las+Palmeras+1452%2C+P%C3%A9rez%2C+Santa+Fe%2C+Argentina!5m8!1m2!1y10788281683465555853!2y6598878611145154076!2s%2Fg%2F11clzr2w7t!4m2!1x3965094365!2x3687616259!15sgcid%3Abusiness_park!5m8!1m2!1y10788281698044983983!2y494877148938956971!2s%2Fg%2F11bccj8pp9!4m2!1x3965092571!2x3687555569!15sgcid%3Astore!5m8!1m2!1y10788281692174741643!2y5073662165112005415!2s%2Fg%2F11c4w19ln9!4m2!1x3965086980!2x3687553205!15sgcid%3Amanufacturer!5m8!1m2!1y10788282069897851823!2y7523699065729495258!2s%2Fg%2F11px9815r9!4m2!1x3965093509!2x3687593959!15sgcid%3Ametal_construction_company!5m8!1m2!1y10788281314123961109!2y8579457145881193491!2s%2Fg%2F1tc_58j2!4m2!1x3965089316!2x3687595770!15sgcid%3Astore!5m8!1m2!1y10788282391652675561!2y2253714307131097861!2s%2Fg%2F11pwx2b4pm!4m2!1x3965093933!2x3687603398!15sgcid%3Ametal_construction_company!5m8!1m2!1y10787901350901921327!2y5881923620571398483!2s%2Fg%2F11d_10g04r!4m2!1x3965072041!2x3687589954!15sgcid%3Acorporate_office!6e3!8e1!13m8!1m6!1m2!1sstore!3f0.6645713448524475!1m2!1sbusiness_park!3f0.4925585687160492!2f0.6645713448524475!17b1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=124416 → pending (?ms, ?B)
[2026-08-27T23:34:50.029Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i16!2i21711!3i39134!4i256!2m3!1e0!2sm!3i792558110!2m3!1e2!2scategorical-search-results-injection!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m77!299174093m76!2sParque+Industrial+Metropolitano%2C+Av.+Las+Palmeras+1452%2C+P%C3%A9rez%2C+Santa+Fe%2C+Argentina!5m8!1m2!1y10788281683465555853!2y6598878611145154076!2s%2Fg%2F11clzr2w7t!4m2!1x3965094365!2x3687616259!15sgcid%3Abusiness_park!5m8!1m2!1y10788281698044983983!2y494877148938956971!2s%2Fg%2F11bccj8pp9!4m2!1x3965092571!2x3687555569!15sgcid%3Astore!5m8!1m2!1y10788281692174741643!2y5073662165112005415!2s%2Fg%2F11c4w19ln9!4m2!1x3965086980!2x3687553205!15sgcid%3Amanufacturer!5m8!1m2!1y10788282069897851823!2y7523699065729495258!2s%2Fg%2F11px9815r9!4m2!1x3965093509!2x3687593959!15sgcid%3Ametal_construction_company!5m8!1m2!1y10788281314123961109!2y8579457145881193491!2s%2Fg%2F1tc_58j2!4m2!1x3965089316!2x3687595770!15sgcid%3Astore!5m8!1m2!1y10788282391652675561!2y2253714307131097861!2s%2Fg%2F11pwx2b4pm!4m2!1x3965093933!2x3687603398!15sgcid%3Ametal_construction_company!5m8!1m2!1y10787901350901921327!2y5881923620571398483!2s%2Fg%2F11d_10g04r!4m2!1x3965072041!2x3687589954!15sgcid%3Acorporate_office!6e3!8e1!13m8!1m6!1m2!1sstore!3f0.6645713448524475!1m2!1sbusiness_park!3f0.4925585687160492!2f0.6645713448524475!17b1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=105155 → pending (?ms, ?B)
[2026-08-27T23:34:50.029Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i16!2i21712!3i39134!4i256!2m3!1e0!2sm!3i792558110!2m3!1e2!2scategorical-search-results-injection!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m77!299174093m76!2sParque+Industrial+Metropolitano%2C+Av.+Las+Palmeras+1452%2C+P%C3%A9rez%2C+Santa+Fe%2C+Argentina!5m8!1m2!1y10788281683465555853!2y6598878611145154076!2s%2Fg%2F11clzr2w7t!4m2!1x3965094365!2x3687616259!15sgcid%3Abusiness_park!5m8!1m2!1y10788281698044983983!2y494877148938956971!2s%2Fg%2F11bccj8pp9!4m2!1x3965092571!2x3687555569!15sgcid%3Astore!5m8!1m2!1y10788281692174741643!2y5073662165112005415!2s%2Fg%2F11c4w19ln9!4m2!1x3965086980!2x3687553205!15sgcid%3Amanufacturer!5m8!1m2!1y10788282069897851823!2y7523699065729495258!2s%2Fg%2F11px9815r9!4m2!1x3965093509!2x3687593959!15sgcid%3Ametal_construction_company!5m8!1m2!1y10788281314123961109!2y8579457145881193491!2s%2Fg%2F1tc_58j2!4m2!1x3965089316!2x3687595770!15sgcid%3Astore!5m8!1m2!1y10788282391652675561!2y2253714307131097861!2s%2Fg%2F11pwx2b4pm!4m2!1x3965093933!2x3687603398!15sgcid%3Ametal_construction_company!5m8!1m2!1y10787901350901921327!2y5881923620571398483!2s%2Fg%2F11d_10g04r!4m2!1x3965072041!2x3687589954!15sgcid%3Acorporate_office!6e3!8e1!13m8!1m6!1m2!1sstore!3f0.6645713448524475!1m2!1sbusiness_park!3f0.4925585687160492!2f0.6645713448524475!17b1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=85894 → pending (?ms, ?B)
[2026-08-27T23:34:50.029Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i16!2i21712!3i39135!4i256!2m3!1e0!2sm!3i792558110!2m3!1e2!2scategorical-search-results-injection!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m77!299174093m76!2sParque+Industrial+Metropolitano%2C+Av.+Las+Palmeras+1452%2C+P%C3%A9rez%2C+Santa+Fe%2C+Argentina!5m8!1m2!1y10788281683465555853!2y6598878611145154076!2s%2Fg%2F11clzr2w7t!4m2!1x3965094365!2x3687616259!15sgcid%3Abusiness_park!5m8!1m2!1y10788281698044983983!2y494877148938956971!2s%2Fg%2F11bccj8pp9!4m2!1x3965092571!2x3687555569!15sgcid%3Astore!5m8!1m2!1y10788281692174741643!2y5073662165112005415!2s%2Fg%2F11c4w19ln9!4m2!1x3965086980!2x3687553205!15sgcid%3Amanufacturer!5m8!1m2!1y10788282069897851823!2y7523699065729495258!2s%2Fg%2F11px9815r9!4m2!1x3965093509!2x3687593959!15sgcid%3Ametal_construction_company!5m8!1m2!1y10788281314123961109!2y8579457145881193491!2s%2Fg%2F1tc_58j2!4m2!1x3965089316!2x3687595770!15sgcid%3Astore!5m8!1m2!1y10788282391652675561!2y2253714307131097861!2s%2Fg%2F11pwx2b4pm!4m2!1x3965093933!2x3687603398!15sgcid%3Ametal_construction_company!5m8!1m2!1y10787901350901921327!2y5881923620571398483!2s%2Fg%2F11d_10g04r!4m2!1x3965072041!2x3687589954!15sgcid%3Acorporate_office!6e3!8e1!13m8!1m6!1m2!1sstore!3f0.6645713448524475!1m2!1sbusiness_park!3f0.4925585687160492!2f0.6645713448524475!17b1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=20348 → pending (?ms, ?B)
[2026-08-27T23:34:50.029Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i16!2i21712!3i39136!4i256!2m3!1e0!2sm!3i792558110!2m3!1e2!2scategorical-search-results-injection!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m77!299174093m76!2sParque+Industrial+Metropolitano%2C+Av.+Las+Palmeras+1452%2C+P%C3%A9rez%2C+Santa+Fe%2C+Argentina!5m8!1m2!1y10788281683465555853!2y6598878611145154076!2s%2Fg%2F11clzr2w7t!4m2!1x3965094365!2x3687616259!15sgcid%3Abusiness_park!5m8!1m2!1y10788281698044983983!2y494877148938956971!2s%2Fg%2F11bccj8pp9!4m2!1x3965092571!2x3687555569!15sgcid%3Astore!5m8!1m2!1y10788281692174741643!2y5073662165112005415!2s%2Fg%2F11c4w19ln9!4m2!1x3965086980!2x3687553205!15sgcid%3Amanufacturer!5m8!1m2!1y10788282069897851823!2y7523699065729495258!2s%2Fg%2F11px9815r9!4m2!1x3965093509!2x3687593959!15sgcid%3Ametal_construction_company!5m8!1m2!1y10788281314123961109!2y8579457145881193491!2s%2Fg%2F1tc_58j2!4m2!1x3965089316!2x3687595770!15sgcid%3Astore!5m8!1m2!1y10788282391652675561!2y2253714307131097861!2s%2Fg%2F11pwx2b4pm!4m2!1x3965093933!2x3687603398!15sgcid%3Ametal_construction_company!5m8!1m2!1y10787901350901921327!2y5881923620571398483!2s%2Fg%2F11d_10g04r!4m2!1x3965072041!2x3687589954!15sgcid%3Acorporate_office!6e3!8e1!13m8!1m6!1m2!1sstore!3f0.6645713448524475!1m2!1sbusiness_park!3f0.4925585687160492!2f0.6645713448524475!17b1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=85873 → pending (?ms, ?B)
[2026-08-27T23:34:50.029Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i16!2i21711!3i39136!4i256!2m3!1e0!2sm!3i792558110!2m3!1e2!2scategorical-search-results-injection!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m77!299174093m76!2sParque+Industrial+Metropolitano%2C+Av.+Las+Palmeras+1452%2C+P%C3%A9rez%2C+Santa+Fe%2C+Argentina!5m8!1m2!1y10788281683465555853!2y6598878611145154076!2s%2Fg%2F11clzr2w7t!4m2!1x3965094365!2x3687616259!15sgcid%3Abusiness_park!5m8!1m2!1y10788281698044983983!2y494877148938956971!2s%2Fg%2F11bccj8pp9!4m2!1x3965092571!2x3687555569!15sgcid%3Astore!5m8!1m2!1y10788281692174741643!2y5073662165112005415!2s%2Fg%2F11c4w19ln9!4m2!1x3965086980!2x3687553205!15sgcid%3Amanufacturer!5m8!1m2!1y10788282069897851823!2y7523699065729495258!2s%2Fg%2F11px9815r9!4m2!1x3965093509!2x3687593959!15sgcid%3Ametal_construction_company!5m8!1m2!1y10788281314123961109!2y8579457145881193491!2s%2Fg%2F1tc_58j2!4m2!1x3965089316!2x3687595770!15sgcid%3Astore!5m8!1m2!1y10788282391652675561!2y2253714307131097861!2s%2Fg%2F11pwx2b4pm!4m2!1x3965093933!2x3687603398!15sgcid%3Ametal_construction_company!5m8!1m2!1y10787901350901921327!2y5881923620571398483!2s%2Fg%2F11d_10g04r!4m2!1x3965072041!2x3687589954!15sgcid%3Acorporate_office!6e3!8e1!13m8!1m6!1m2!1sstore!3f0.6645713448524475!1m2!1sbusiness_park!3f0.4925585687160492!2f0.6645713448524475!17b1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=105134 → pending (?ms, ?B)
[2026-08-27T23:34:50.029Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i16!2i21710!3i39136!4i256!2m3!1e0!2sm!3i792558110!2m3!1e2!2scategorical-search-results-injection!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m77!299174093m76!2sParque+Industrial+Metropolitano%2C+Av.+Las+Palmeras+1452%2C+P%C3%A9rez%2C+Santa+Fe%2C+Argentina!5m8!1m2!1y10788281683465555853!2y6598878611145154076!2s%2Fg%2F11clzr2w7t!4m2!1x3965094365!2x3687616259!15sgcid%3Abusiness_park!5m8!1m2!1y10788281698044983983!2y494877148938956971!2s%2Fg%2F11bccj8pp9!4m2!1x3965092571!2x3687555569!15sgcid%3Astore!5m8!1m2!1y10788281692174741643!2y5073662165112005415!2s%2Fg%2F11c4w19ln9!4m2!1x3965086980!2x3687553205!15sgcid%3Amanufacturer!5m8!1m2!1y10788282069897851823!2y7523699065729495258!2s%2Fg%2F11px9815r9!4m2!1x3965093509!2x3687593959!15sgcid%3Ametal_construction_company!5m8!1m2!1y10788281314123961109!2y8579457145881193491!2s%2Fg%2F1tc_58j2!4m2!1x3965089316!2x3687595770!15sgcid%3Astore!5m8!1m2!1y10788282391652675561!2y2253714307131097861!2s%2Fg%2F11pwx2b4pm!4m2!1x3965093933!2x3687603398!15sgcid%3Ametal_construction_company!5m8!1m2!1y10787901350901921327!2y5881923620571398483!2s%2Fg%2F11d_10g04r!4m2!1x3965072041!2x3687589954!15sgcid%3Acorporate_office!6e3!8e1!13m8!1m6!1m2!1sstore!3f0.6645713448524475!1m2!1sbusiness_park!3f0.4925585687160492!2f0.6645713448524475!17b1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=124395 → pending (?ms, ?B)
[2026-08-27T23:34:50.029Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i16!2i21709!3i39136!4i256!2m3!1e0!2sm!3i792558290!2m3!1e2!2scategorical-search-results-injection!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m77!299174093m76!2sParque+Industrial+Metropolitano%2C+Av.+Las+Palmeras+1452%2C+P%C3%A9rez%2C+Santa+Fe%2C+Argentina!5m8!1m2!1y10788281683465555853!2y6598878611145154076!2s%2Fg%2F11clzr2w7t!4m2!1x3965094365!2x3687616259!15sgcid%3Abusiness_park!5m8!1m2!1y10788281698044983983!2y494877148938956971!2s%2Fg%2F11bccj8pp9!4m2!1x3965092571!2x3687555569!15sgcid%3Astore!5m8!1m2!1y10788281692174741643!2y5073662165112005415!2s%2Fg%2F11c4w19ln9!4m2!1x3965086980!2x3687553205!15sgcid%3Amanufacturer!5m8!1m2!1y10788282069897851823!2y7523699065729495258!2s%2Fg%2F11px9815r9!4m2!1x3965093509!2x3687593959!15sgcid%3Ametal_construction_company!5m8!1m2!1y10788281314123961109!2y8579457145881193491!2s%2Fg%2F1tc_58j2!4m2!1x3965089316!2x3687595770!15sgcid%3Astore!5m8!1m2!1y10788282391652675561!2y2253714307131097861!2s%2Fg%2F11pwx2b4pm!4m2!1x3965093933!2x3687603398!15sgcid%3Ametal_construction_company!5m8!1m2!1y10787901350901921327!2y5881923620571398483!2s%2Fg%2F11d_10g04r!4m2!1x3965072041!2x3687589954!15sgcid%3Acorporate_office!6e3!8e1!13m8!1m6!1m2!1sstore!3f0.6645713448524475!1m2!1sbusiness_park!3f0.4925585687160492!2f0.6645713448524475!17b1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=53823 → pending (?ms, ?B)
[2026-08-27T23:34:50.029Z] GET https://www.google.com/maps/vt?pb=!1m5!1m4!1i16!2i21709!3i39135!4i256!2m3!1e0!2sm!3i792558110!2m3!1e2!2scategorical-search-results-injection!5i1!3m13!2sen-US!3sUS!5e289!12m5!1e68!2m2!1sset!2sRoadmap!4e2!12m3!1e37!2m1!1ssmartmaps!4e0!5m1!1e3!23i47083502!27m77!299174093m76!2sParque+Industrial+Metropolitano%2C+Av.+Las+Palmeras+1452%2C+P%C3%A9rez%2C+Santa+Fe%2C+Argentina!5m8!1m2!1y10788281683465555853!2y6598878611145154076!2s%2Fg%2F11clzr2w7t!4m2!1x3965094365!2x3687616259!15sgcid%3Abusiness_park!5m8!1m2!1y10788281698044983983!2y494877148938956971!2s%2Fg%2F11bccj8pp9!4m2!1x3965092571!2x3687555569!15sgcid%3Astore!5m8!1m2!1y10788281692174741643!2y5073662165112005415!2s%2Fg%2F11c4w19ln9!4m2!1x3965086980!2x3687553205!15sgcid%3Amanufacturer!5m8!1m2!1y10788282069897851823!2y7523699065729495258!2s%2Fg%2F11px9815r9!4m2!1x3965093509!2x3687593959!15sgcid%3Ametal_construction_company!5m8!1m2!1y10788281314123961109!2y8579457145881193491!2s%2Fg%2F1tc_58j2!4m2!1x3965089316!2x3687595770!15sgcid%3Astore!5m8!1m2!1y10788282391652675561!2y2253714307131097861!2s%2Fg%2F11pwx2b4pm!4m2!1x3965093933!2x3687603398!15sgcid%3Ametal_construction_company!5m8!1m2!1y10787901350901921327!2y5881923620571398483!2s%2Fg%2F11d_10g04r!4m2!1x3965072041!2x3687589954!15sgcid%3Acorporate_office!6e3!8e1!13m8!1m6!1m2!1sstore!3f0.6645713448524475!1m2!1sbusiness_park!3f0.4925585687160492!2f0.6645713448524475!17b1&key=AIzaSyCmL18misQw9KdwqGaw3zHkitj8vG6QF2Y&token=26827 → pending (?ms, ?B)
